Timestamp,header_stamp_sec,header_stamp_nanosec,header_frame_id,child_frame_id,pose_pose_position_x,pose_pose_position_y,pose_pose_position_z,pose_pose_orientation_x,pose_pose_orientation_y,pose_pose_orientation_z,pose_pose_orientation_w,pose_covariance,twist_twist_linear_x,twist_twist_linear_y,twist_twist_linear_z,twist_twist_angular_x,twist_twist_angular_y,twist_twist_angular_z,twist_covariance
1765492307.6059327,2,454000000,odom,base_link,-1.3067706930376014e-19,3.5696516347545333e-38,0.0,0.0,0.0,0.0,1.0,<array len=36>,1.6588058698690884e-20,-1.974637165351292e-41,0.0,0.0,0.0,1.0060867892774113e-19,<array len=36>
1765492307.6307907,2,475000000,odom,base_link,-1.3658541816705335e-19,3.896245966992743e-38,0.0,0.0,0.0,0.0,1.0,<array len=36>,1.4305326514009355e-19,3.0168410562189643e-42,0.0,0.0,0.0,8.36332176114604e-20,<array len=36>
1765492307.6527386,2,496000000,odom,base_link,-1.4197339545766567e-19,4.145524190908097e-38,0.0,0.0,0.0,0.0,1.0,<array len=36>,1.2271633142323898e-20,1.1258178293120866e-41,0.0,0.0,0.0,7.270539158368372e-20,<array len=36>
1765492307.6706111,2,517000000,odom,base_link,-1.495652035863754e-19,4.454462492521251e-38,0.0,0.0,0.0,0.0,1.0,<array len=36>,-3.5146616303183566e-21,1.7647367038615392e-41,0.0,0.0,0.0,7.561860941893863e-20,<array len=36>
1765492307.6918468,2,538000000,odom,base_link,-1.530063429419627e-19,4.5701843727816355e-38,0.0,0.0,0.0,0.0,1.0,<array len=36>,-1.1894261520309158e-19,1.3338983721092253e-41,0.0,0.0,0.0,1.0686665542474235e-19,<array len=36>
1765492307.7131376,2,559000000,odom,base_link,-1.500745134181784e-19,4.416528032739026e-38,0.0,0.0,0.0,0.0,1.0,<array len=36>,-1.63780833682534e-19,7.969568630784384e-43,0.0,0.0,0.0,1.3426117516054682e-19,<array len=36>
1765492307.731285,2,580000000,odom,base_link,-1.3188223737171996e-19,3.690991531829343e-38,0.0,0.0,0.0,0.0,1.0,<array len=36>,2.1635146844227185e-20,-2.7562832998669843e-41,0.0,0.0,0.0,1.5385372372979118e-19,<array len=36>
1765492307.752075,2,601000000,odom,base_link,-1.1794494437623587e-19,3.183483712689713e-38,0.0,0.0,0.0,0.0,1.0,<array len=36>,1.8083810949770838e-19,-3.315454946565306e-41,0.0,0.0,0.0,1.6730231876784545e-19,<array len=36>
1765492307.7732086,2,622000000,odom,base_link,-1.0528503308719999e-19,2.7450386809615454e-38,0.0,0.0,0.0,0.0,1.0,<array len=36>,3.466668337597562e-19,-3.329208858954193e-41,0.0,0.0,0.0,1.649427262224701e-19,<array len=36>
1765492307.7913628,2,643000000,odom,base_link,-9.200423065083993e-20,2.2799017815939803e-38,0.0,0.0,0.0,0.0,1.0,<array len=36>,4.855882169898529e-19,-3.444240025695587e-41,0.0,0.0,0.0,1.3969992356715833e-19,<array len=36>
1765492307.812499,2,664000000,odom,base_link,-9.484768637328741e-20,2.441878374580996e-38,0.0,0.0,0.0,0.0,1.0,<array len=36>,4.538950585682088e-19,-1.0706008181702619e-41,0.0,0.0,0.0,9.307777079663243e-20,<array len=36>
1765492307.8339658,2,685000000,odom,base_link,-1.1834996931859456e-19,3.345041791713824e-38,0.0,0.0,0.0,0.0,1.0,<array len=36>,1.4891149712519e-19,2.9727466695756494e-41,0.0,0.0,0.0,1.156529374302587e-19,<array len=36>
1765492307.8519528,2,706000000,odom,base_link,-1.4388810159999088e-19,4.227450803423704e-38,0.0,0.0,0.0,0.0,1.0,<array len=36>,-1.5781078583622444e-19,4.894613429426861e-41,0.0,0.0,0.0,1.507534440485882e-19,<array len=36>
1765492307.8732584,2,727000000,odom,base_link,-1.7781504190208978e-19,5.338876467673501e-38,0.0,0.0,0.0,0.0,1.0,<array len=36>,-5.252221560055384e-19,6.745085590407384e-41,0.0,0.0,0.0,2.1654169139610252e-19,<array len=36>
1765492307.894416,2,748000000,odom,base_link,-2.125194785975492e-19,6.405165555449238e-38,0.0,0.0,0.0,0.0,1.0,<array len=36>,-9.113887258023813e-19,7.502707259890371e-41,0.0,0.0,0.0,3.1657916614987068e-19,<array len=36>
1765492307.9126482,2,769000000,odom,base_link,-2.3170769430001783e-19,6.405324648242899e-38,0.0,0.0,0.0,0.0,1.0,<array len=36>,-9.16060388718441e-19,7.648987374567158e-41,0.0,0.0,0.0,3.1657916614987068e-19,<array len=36>
1765492307.9551218,2,790000000,odom,base_link,-2.559831788220647e-19,7.687313692819265e-38,0.0,0.0,0.0,0.0,1.0,<array len=36>,-1.1206165714743691e-18,5.27065376776671e-41,0.0,0.0,0.0,4.2628322022702587e-19,<array len=36>
1765492307.9731288,2,811000000,odom,base_link,-2.493863122234038e-19,7.47919564223097e-38,0.0,0.0,0.0,0.0,1.0,<array len=36>,-9.12490460104936e-19,1.8455507055620427e-41,0.0,0.0,0.0,4.0683785036274637e-19,<array len=36>
1765492307.9944239,2,832000000,odom,base_link,-2.3446594234876933e-19,7.05599327678859e-38,0.0,0.0,0.0,0.0,1.0,<array len=36>,-5.6251982463609785e-19,-6.863024573284873e-42,0.0,0.0,0.0,3.4113259260405982e-19,<array len=36>
1765492308.0157018,2,853000000,odom,base_link,-2.2242335316169972e-19,6.768672875998303e-38,0.0,0.0,0.0,0.0,1.0,<array len=36>,-2.1319638878307917e-19,-1.4088977706684047e-41,0.0,0.0,0.0,2.5284147423038575e-19,<array len=36>
1765492308.0340488,2,874000000,odom,base_link,-2.005098171599252e-19,6.165604475597984e-38,0.0,0.0,0.0,0.0,1.0,<array len=36>,1.6981988775157362e-19,-2.9926034439136915e-41,0.0,0.0,0.0,2.1058162675666003e-19,<array len=36>
1765492308.0550902,2,895000000,odom,base_link,-2.0180794980365425e-19,6.309522027832516e-38,0.0,0.0,0.0,0.0,1.0,<array len=36>,3.0572108353932148e-19,-8.710236449343401e-42,0.0,0.0,0.0,1.9434187741272797e-19,<array len=36>
1765492308.076167,2,916000000,odom,base_link,-2.0969422240087587e-19,6.599174419171001e-38,0.0,0.0,0.0,0.0,1.0,<array len=36>,2.2611257819509417e-19,7.420961991955079e-42,0.0,0.0,0.0,1.972725364488854e-19,<array len=36>
1765492308.0941918,2,937000000,odom,base_link,-2.264582325782111e-19,7.101296941998297e-38,0.0,0.0,0.0,0.0,1.0,<array len=36>,1.0374169837987643e-20,2.3677624287561694e-41,0.0,0.0,0.0,2.1684717563984207e-19,<array len=36>
1765492308.1159728,2,958000000,odom,base_link,-2.3935352769609434e-19,7.448509704681049e-38,0.0,0.0,0.0,0.0,1.0,<array len=36>,-1.6468505613285078e-19,2.572811344283083e-41,0.0,0.0,0.0,2.4539063810608064e-19,<array len=36>
1765492308.1419952,2,979000000,odom,base_link,-2.540637449374383e-19,7.82992033139045e-38,0.0,0.0,0.0,0.0,1.0,<array len=36>,-4.2681075390148264e-19,2.813305964528136e-41,0.0,0.0,0.0,2.390669054940776e-19,<array len=36>
1765492308.1600544,3,0,odom,base_link,-2.6694414139123065e-19,8.169434880596292e-38,0.0,0.0,0.0,0.0,1.0,<array len=36>,-5.1562653550867135e-19,2.771665774173965e-41,0.0,0.0,0.0,1.8074762751571076e-19,<array len=36>
1765492308.1815696,3,21000000,odom,base_link,-2.6992193761225763e-19,8.230478920041282e-38,0.0,0.0,0.0,0.0,1.0,<array len=36>,-4.860676703758318e-19,1.6673644969840413e-41,0.0,0.0,0.0,9.418341086448798e-20,<array len=36>
1765492308.2025762,3,42000000,odom,base_link,-2.6808934880322667e-19,8.175728072901056e-38,0.0,0.0,0.0,0.0,1.0,<array len=36>,-3.564553196761824e-19,6.735172373599547e-42,0.0,0.0,0.0,1.505377144424753e-20,<array len=36>
1765492308.2215908,3,63000000,odom,base_link,-2.598782979965873e-19,7.928074380946968e-38,0.0,0.0,0.0,0.0,1.0,<array len=36>,-2.02908363506504e-19,-5.69566758205959e-42,0.0,0.0,0.0,-8.173808320042344e-20,<array len=36>
1765492308.2427678,3,84000000,odom,base_link,-2.683540645265462e-19,8.286104843988311e-38,0.0,0.0,0.0,0.0,1.0,<array len=36>,-1.5950196710164536e-19,1.1806714384490366e-41,0.0,0.0,0.0,-1.7780553219883493e-19,<array len=36>
1765492308.2645366,3,105000000,odom,base_link,-2.770912080998487e-19,8.633224938108224e-38,0.0,0.0,0.0,0.0,1.0,<array len=36>,-1.3551867915226766e-19,2.0083172499173229e-41,0.0,0.0,0.0,-2.0125330940041854e-19,<array len=36>
1765492308.2832954,3,126000000,odom,base_link,-2.808971690994465e-19,8.783473615910483e-38,0.0,0.0,0.0,0.0,1.0,<array len=36>,-1.4350647769058345e-19,1.6536342658661563e-41,0.0,0.0,0.0,-1.8384472739064554e-19,<array len=36>
1765492308.3048406,3,147000000,odom,base_link,-2.914997782568418e-19,9.141916349952034e-38,0.0,0.0,0.0,0.0,1.0,<array len=36>,-2.3286112460271935e-19,2.2956566155937098e-41,0.0,0.0,0.0,-1.2938208087642974e-19,<array len=36>
1765492308.326843,3,168000000,odom,base_link,-3.148443084414517e-19,9.879359438369653e-38,0.0,0.0,0.0,0.0,1.0,<array len=36>,-4.668142591977625e-19,4.1005290453163565e-41,0.0,0.0,0.0,-5.672237285834091e-20,<array len=36>
1765492308.343741,3,189000000,odom,base_link,-3.2466922495060204e-19,9.879448112829861e-38,0.0,0.0,0.0,0.0,1.0,<array len=36>,-4.688920750070293e-19,4.3446576412162287e-41,0.0,0.0,0.0,-5.672237285834091e-20,<array len=36>
1765492308.3864262,3,210000000,odom,base_link,-3.535821860994146e-19,1.1058411697788758e-37,0.0,0.0,0.0,0.0,1.0,<array len=36>,-6.555501321185467e-19,4.0181887771330045e-41,0.0,0.0,0.0,6.001907357387137e-20,<array len=36>
1765492308.4045675,3,231000000,odom,base_link,-3.596011999009577e-19,1.1236394179054055e-37,0.0,0.0,0.0,0.0,1.0,<array len=36>,-6.795613327857496e-19,2.7986928491169164e-41,0.0,0.0,0.0,8.606200696747462e-20,<array len=36>
1765492308.4256656,3,252000000,odom,base_link,-3.533442077257421e-19,1.1030737100170512e-37,0.0,0.0,0.0,0.0,1.0,<array len=36>,-5.608635493116126e-19,6.952647974571304e-42,0.0,0.0,0.0,5.443432902541288e-20,<array len=36>
1765492308.4481583,3,273000000,odom,base_link,-3.7164476700088873e-19,1.170370892047657e-37,0.0,0.0,0.0,0.0,1.0,<array len=36>,-5.272665981591873e-19,3.090403787430503e-41,0.0,0.0,0.0,-5.908884663881915e-21,<array len=36>
1765492308.4655976,3,294000000,odom,base_link,-3.76366181801691e-19,1.1910758571162494e-37,0.0,0.0,0.0,0.0,1.0,<array len=36>,-3.5852681327286256e-19,2.458643388632842e-41,0.0,0.0,0.0,-8.103033695582609e-20,<array len=36>
1765492308.4866626,3,315000000,odom,base_link,-3.9761889389431587e-19,1.269769416767625e-37,0.0,0.0,0.0,0.0,1.0,<array len=36>,-4.369695172647845e-19,4.4264750318385055e-41,0.0,0.0,0.0,-8.330569169400563e-20,<array len=36>
1765492308.5077245,3,336000000,odom,base_link,-4.1008454410246977e-19,1.3134161136570995e-37,0.0,0.0,0.0,0.0,1.0,<array len=36>,-4.912171033787483e-19,4.037811749444186e-41,0.0,0.0,0.0,-1.063259087947335e-19,<array len=36>
1765492308.5256808,3,357000000,odom,base_link,-4.239356676209431e-19,1.3590274698811664e-37,0.0,0.0,0.0,0.0,1.0,<array len=36>,-6.449891087973854e-19,3.934111037802069e-41,0.0,0.0,0.0,-9.51497000235725e-20,<array len=36>
1765492308.5470297,3,378000000,odom,base_link,-4.270350862107018e-19,1.3689293764557288e-37,0.0,0.0,0.0,0.0,1.0,<array len=36>,-5.396757987070677e-19,2.497012270686624e-41,0.0,0.0,0.0,-4.7545072183879484e-20,<array len=36>
1765492308.567918,3,399000000,odom,base_link,-4.390385316604188e-19,1.4106623446217712e-37,0.0,0.0,0.0,0.0,1.0,<array len=36>,-5.82761636963385e-19,3.037788254981397e-41,0.0,0.0,0.0,6.924770674037714e-21,<array len=36>
1765492308.5861344,3,420000000,odom,base_link,-4.391312975845597e-19,1.4130621308520144e-37,0.0,0.0,0.0,0.0,1.0,<array len=36>,-4.215867126116829e-19,1.7652853150204458e-41,0.0,0.0,0.0,-9.059070064600227e-21,<array len=36>
1765492308.6074996,3,441000000,odom,base_link,-4.417761086419548e-19,1.4265474672917632e-37,0.0,0.0,0.0,0.0,1.0,<array len=36>,-3.382225131703393e-19,1.573488769522195e-41,0.0,0.0,0.0,-1.4891504208411838e-20,<array len=36>
1765492308.6285326,3,462000000,odom,base_link,-4.416011966293091e-19,1.4301574323909116e-37,0.0,0.0,0.0,0.0,1.0,<array len=36>,-2.2951191943783344e-19,1.0910306346652502e-41,0.0,0.0,0.0,-7.673311911406191e-20,<array len=36>
1765492308.6470098,3,483000000,odom,base_link,-4.458517442978566e-19,1.4501928487781498e-37,0.0,0.0,0.0,0.0,1.0,<array len=36>,-2.2827593721471568e-19,1.4962544406064247e-41,0.0,0.0,0.0,-1.8568615101714684e-19,<array len=36>
1765492308.6726224,3,501000000,odom,base_link,-4.753807968990085e-19,1.571148948695608e-37,0.0,0.0,0.0,0.0,1.0,<array len=36>,-3.934732600766334e-19,5.690423291060169e-41,0.0,0.0,0.0,-2.71506807001535e-19,<array len=36>
1765492308.6928315,3,525000000,odom,base_link,-4.945408241663654e-19,1.6435525615550894e-37,0.0,0.0,0.0,0.0,1.0,<array len=36>,-5.489113888379341e-19,5.720809940784162e-41,0.0,0.0,0.0,-3.0995497971535775e-19,<array len=36>
1765492308.7110775,3,546000000,odom,base_link,-5.133378693187305e-19,1.7140900698237311e-37,0.0,0.0,0.0,0.0,1.0,<array len=36>,-6.819181493398016e-19,5.793702869205028e-41,0.0,0.0,0.0,-3.2619217602802245e-19,<array len=36>
1765492308.7322106,3,567000000,odom,base_link,-5.185594351704903e-19,1.730618124483762e-37,0.0,0.0,0.0,0.0,1.0,<array len=36>,-7.307422574785623e-19,3.7376410526601666e-41,0.0,0.0,0.0,-2.6888256596796496e-19,<array len=36>
1765492308.7531788,3,588000000,odom,base_link,-5.253330460926478e-19,1.7540028646193595e-37,0.0,0.0,0.0,0.0,1.0,<array len=36>,-7.539409729169426e-19,3.0079768409410503e-41,0.0,0.0,0.0,-1.4230782122155904e-19,<array len=36>
1765492308.7715747,3,609000000,odom,base_link,-5.412131584449182e-19,1.754009735145553e-37,0.0,0.0,0.0,0.0,1.0,<array len=36>,-7.584506796802317e-19,3.535381438554138e-41,0.0,0.0,0.0,-1.4230782122155904e-19,<array len=36>
1765492308.8139877,3,630000000,odom,base_link,-5.453054086907262e-19,1.8334178069966266e-37,0.0,0.0,0.0,0.0,1.0,<array len=36>,-5.024294792638593e-19,3.6035339145182074e-41,0.0,0.0,0.0,6.490546092545879e-20,<array len=36>
1765492308.832246,3,651000000,odom,base_link,-5.686720114993055e-19,1.9198065689084756e-37,0.0,0.0,0.0,0.0,1.0,<array len=36>,-5.36072308958368e-19,5.422911356911696e-41,0.0,0.0,0.0,1.2008405194828707e-19,<array len=36>
1765492308.8530653,3,672000000,odom,base_link,-5.775422522219451e-19,1.951652338297265e-37,0.0,0.0,0.0,0.0,1.0,<array len=36>,-5.703689868603198e-19,4.1919835437951964e-41,0.0,0.0,0.0,1.1822573796206691e-19,<array len=36>
1765492308.8745785,3,693000000,odom,base_link,-5.88702143752031e-19,1.9925383524741318e-37,0.0,0.0,0.0,0.0,1.0,<array len=36>,-6.105652207558292e-19,3.942367038930056e-41,0.0,0.0,0.0,6.099486542715354e-20,<array len=36>
1765492308.8926742,3,714000000,odom,base_link,-5.910014900034304e-19,2.000829890013828e-37,0.0,0.0,0.0,0.0,1.0,<array len=36>,-5.685316411771963e-19,2.546374616585017e-41,0.0,0.0,0.0,-3.409127854409676e-21,<array len=36>
1765492308.9136205,3,735000000,odom,base_link,-5.989753880186503e-19,2.0324683701490468e-37,0.0,0.0,0.0,0.0,1.0,<array len=36>,-5.267021682863686e-19,2.7788357931166217e-41,0.0,0.0,0.0,-3.0564328609382926e-20,<array len=36>
1765492308.934849,3,756000000,odom,base_link,-6.113506195305797e-19,2.0811886402418038e-37,0.0,0.0,0.0,0.0,1.0,<array len=36>,-4.370168244585074e-19,3.571854439763554e-41,0.0,0.0,0.0,-2.4610179312008826e-20,<array len=36>
1765492308.9530237,3,777000000,odom,base_link,-6.403447151769705e-19,2.1870988128119153e-37,0.0,0.0,0.0,0.0,1.0,<array len=36>,-5.809356263105739e-19,6.218488228293044e-41,0.0,0.0,0.0,-8.10909032976449e-21,<array len=36>
1765492308.9743967,3,798000000,odom,base_link,-6.579137539680434e-19,2.2487882061736475e-37,0.0,0.0,0.0,0.0,1.0,<array len=36>,-6.397003222438272e-19,5.810023438704012e-41,0.0,0.0,0.0,3.5906570389363064e-20,<array len=36>
1765492308.9957104,3,819000000,odom,base_link,-6.766667820326655e-19,2.3137956100259533e-37,0.0,0.0,0.0,0.0,1.0,<array len=36>,-7.714039391771045e-19,5.751245227270878e-41,0.0,0.0,0.0,6.314988896891958e-20,<array len=36>
1765492309.0140188,3,840000000,odom,base_link,-6.77339102460814e-19,2.3136430865408847e-37,0.0,0.0,0.0,0.0,1.0,<array len=36>,-7.270529874074032e-19,3.171434553605438e-41,0.0,0.0,0.0,4.7822941638458686e-20,<array len=36>
1765492309.035198,3,861000000,odom,base_link,-6.816645792207046e-19,2.3307665442279395e-37,0.0,0.0,0.0,0.0,1.0,<array len=36>,-6.627917996106422e-19,2.5752421020459707e-41,0.0,0.0,0.0,1.116683093075215e-20,<array len=36>
1765492309.0565498,3,882000000,odom,base_link,-6.821743620354228e-19,2.3376564604450288e-37,0.0,0.0,0.0,0.0,1.0,<array len=36>,-4.451610865124729e-19,1.881867358570834e-41,0.0,0.0,0.0,-1.5137747305167173e-20,<array len=36>
1765492309.0744522,3,903000000,odom,base_link,-6.760290348054618e-19,2.321699894865596e-37,0.0,0.0,0.0,0.0,1.0,<array len=36>,-2.539716172410792e-19,6.399942436430867e-42,0.0,0.0,0.0,-6.440073166170198e-20,<array len=36>
1765492309.0957804,3,924000000,odom,base_link,-6.90741097182099e-19,2.3879701594095358e-37,0.0,0.0,0.0,0.0,1.0,<array len=36>,-2.1016782564231094e-19,3.254424110861237e-41,0.0,0.0,0.0,-1.3134465552851957e-19,<array len=36>
1765492309.1172202,3,945000000,odom,base_link,-7.152174475450611e-19,2.4880428972386817e-37,0.0,0.0,0.0,0.0,1.0,<array len=36>,-3.824083205932587e-19,5.885443625439924e-41,0.0,0.0,0.0,-1.5726850601809352e-19,<array len=36>
1765492309.1348484,3,966000000,odom,base_link,-7.343089847610745e-19,2.561678843338039e-37,0.0,0.0,0.0,0.0,1.0,<array len=36>,-5.0096782621041225e-19,6.162976018337412e-41,0.0,0.0,0.0,-1.815265363991386e-19,<array len=36>
1765492309.1563616,3,987000000,odom,base_link,-7.627203409984272e-19,2.6702137127992608e-37,0.0,0.0,0.0,0.0,1.0,<array len=36>,-7.136665341808357e-19,7.688492661146675e-41,0.0,0.0,0.0,-1.8718123305404422e-19,<array len=36>
1765492309.1785426,4,8000000,odom,base_link,-7.812322259554862e-19,2.7363140041994357e-37,0.0,0.0,0.0,0.0,1.0,<array len=36>,-9.048315747263511e-19,6.798040823545166e-41,0.0,0.0,0.0,-1.6314672626945165e-19,<array len=36>
1765492309.20045,4,29000000,odom,base_link,-8.002964478000545e-19,2.736329286114939e-37,0.0,0.0,0.0,0.0,1.0,<array len=36>,-9.108086009468198e-19,7.756164417524512e-41,0.0,0.0,0.0,-1.6314672626945165e-19,<array len=36>
1765492309.242648,4,50000000,odom,base_link,-8.14568597712555e-19,2.8631860010397043e-37,0.0,0.0,0.0,0.0,1.0,<array len=36>,-8.869768991384281e-19,5.512910020680972e-41,0.0,0.0,0.0,-1.221717929866401e-19,<array len=36>
1765492309.2612185,4,71000000,odom,base_link,-8.285023061473631e-19,2.9236359907056314e-37,0.0,0.0,0.0,0.0,1.0,<array len=36>,-8.546008377178314e-19,5.537209204878111e-41,0.0,0.0,0.0,-1.5727841803846092e-19,<array len=36>
1765492309.2823389,4,92000000,odom,base_link,-8.326448756811671e-19,2.945628724314999e-37,0.0,0.0,0.0,0.0,1.0,<array len=36>,-6.821078314954181e-19,4.0450266152029013e-41,0.0,0.0,0.0,-2.1668672821423237e-19,<array len=36>
1765492309.3029418,4,113000000,odom,base_link,-8.342423387648614e-19,2.9592578814864657e-37,0.0,0.0,0.0,0.0,1.0,<array len=36>,-5.569451844632999e-19,2.9828504898111325e-41,0.0,0.0,0.0,-2.8945820967663382e-19,<array len=36>
1765492309.3211606,4,134000000,odom,base_link,-8.353181279510147e-19,2.972168340670874e-37,0.0,0.0,0.0,0.0,1.0,<array len=36>,-3.850945701136005e-19,2.4347913871751677e-41,0.0,0.0,0.0,-3.28534026049616e-19,<array len=36>
1765492309.3422053,4,155000000,odom,base_link,-8.587195298720384e-19,3.08378313011724e-37,0.0,0.0,0.0,0.0,1.0,<array len=36>,-4.730022372791513e-19,6.050368937178376e-41,0.0,0.0,0.0,-3.3953054735542866e-19,<array len=36>
1765492309.3636622,4,176000000,odom,base_link,-8.908817316055813e-19,3.2293104652025307e-37,0.0,0.0,0.0,0.0,1.0,<array len=36>,-6.079295986463778e-19,9.191563180267742e-41,0.0,0.0,0.0,-3.155941795018759e-19,<array len=36>
