Timestamp,header_stamp_sec,header_stamp_nanosec,header_frame_id,twist_linear_x,twist_linear_y,twist_linear_z,twist_angular_x,twist_angular_y,twist_angular_z
1765492332.5906985,25,872000000,base_link,0.029217327013611794,0.0,0.0,0.0,0.0,0.018527831882238388
1765492332.6494312,25,920000000,base_link,0.04861744865775108,0.0,0.0,0.0,0.0,0.025929154828190804
1765492332.689695,25,968000000,base_link,0.06362145394086838,0.0,0.0,0.0,0.0,0.04012368991971016
1765492332.7310264,26,22000000,base_link,0.0727381706237793,0.0,0.0,0.0,0.0,0.060159336775541306
1765492332.7893298,26,70000000,base_link,0.0861472338438034,0.0,0.0,0.0,0.0,0.06938420236110687
1765492332.8391643,26,121000000,base_link,0.06350847333669662,0.0,0.0,0.0,0.0,0.10777681320905685
1765492332.8792741,26,163000000,base_link,0.05040812864899635,0.0,0.0,0.0,0.0,0.14842769503593445
1765492332.9393442,26,211000000,base_link,0.03993683308362961,0.0,0.0,0.0,0.0,0.17927248775959015
1765492332.9793472,26,259000000,base_link,0.03731394186615944,0.0,0.0,0.0,0.0,0.1974467933177948
1765492333.0393116,26,310000000,base_link,0.03484201058745384,0.0,0.0,0.0,0.0,0.23354285955429077
1765492333.0997891,26,358000000,base_link,0.035146284848451614,0.0,0.0,0.0,0.0,0.2573472857475281
1765492333.1395495,26,406000000,base_link,0.033448029309511185,0.0,0.0,0.0,0.0,0.2834762632846832
1765492333.1791372,26,457000000,base_link,0.03931228443980217,0.0,0.0,0.0,0.0,0.3058713674545288
1765492333.2396033,26,505000000,base_link,0.051271162927150726,0.0,0.0,0.0,0.0,0.32059651613235474
1765492333.279429,26,556000000,base_link,0.060625288635492325,0.0,0.0,0.0,0.0,0.33389419317245483
1765492333.3307283,26,604000000,base_link,0.06899988651275635,0.0,0.0,0.0,0.0,0.3529622554779053
1765492333.3688712,26,649000000,base_link,0.07566557824611664,0.0,0.0,0.0,0.0,0.3690049648284912
1765492333.449546,26,697000000,base_link,0.07749554514884949,0.0,0.0,0.0,0.0,0.3809528946876526
1765492333.4911551,26,745000000,base_link,0.08184575289487839,0.0,0.0,0.0,0.0,0.39216819405555725
1765492333.5290859,26,793000000,base_link,0.08605769276618958,0.0,0.0,0.0,0.0,0.4078528881072998
1765492333.5914106,26,847000000,base_link,0.09353676438331604,0.0,0.0,0.0,0.0,0.41218775510787964
1765492333.6301184,26,895000000,base_link,0.09988561272621155,0.0,0.0,0.0,0.0,0.41012153029441833
1765492333.6688056,26,943000000,base_link,0.10648110508918762,0.0,0.0,0.0,0.0,0.4110676348209381
1765492333.7400136,26,994000000,base_link,0.11843608319759369,0.0,0.0,0.0,0.0,0.4174323081970215
1765492333.768876,27,42000000,base_link,0.12993258237838745,0.0,0.0,0.0,0.0,0.42036762833595276
1765492333.818873,27,87000000,base_link,0.1322319209575653,0.0,0.0,0.0,0.0,0.42153188586235046
1765492333.8904986,27,135000000,base_link,0.1379982829093933,0.0,0.0,0.0,0.0,0.43274784088134766
1765492333.949238,27,186000000,base_link,0.14410369098186493,0.0,0.0,0.0,0.0,0.43552327156066895
1765492333.9893048,27,234000000,base_link,0.15101373195648193,0.0,0.0,0.0,0.0,0.43594232201576233
1765492334.029506,27,279000000,base_link,0.16196510195732117,0.0,0.0,0.0,0.0,0.4360876977443695
1765492334.0918133,27,330000000,base_link,0.17047254741191864,0.0,0.0,0.0,0.0,0.4274187386035919
1765492334.1292024,27,381000000,base_link,0.18191686272621155,0.0,0.0,0.0,0.0,0.43538594245910645
1765492334.1689322,27,426000000,base_link,0.19954298436641693,0.0,0.0,0.0,0.0,0.4372902512550354
1765492334.229573,27,474000000,base_link,0.21116898953914642,0.0,0.0,0.0,0.0,0.431250661611557
1765492334.2689297,27,528000000,base_link,0.22659540176391602,0.0,0.0,0.0,0.0,0.417720764875412
1765492334.3292482,27,576000000,base_link,0.23981522023677826,0.0,0.0,0.0,0.0,0.4217429459095001
1765492334.3998096,27,627000000,base_link,0.2578482925891876,0.0,0.0,0.0,0.0,0.42152804136276245
1765492334.439758,27,675000000,base_link,0.2700960040092468,0.0,0.0,0.0,0.0,0.41159629821777344
1765492334.4795957,27,717000000,base_link,0.28539180755615234,0.0,0.0,0.0,0.0,0.41560834646224976
1765492334.539565,27,765000000,base_link,0.3019348978996277,0.0,0.0,0.0,0.0,0.39892879128456116
1765492334.5792458,27,816000000,base_link,0.32071030139923096,0.0,0.0,0.0,0.0,0.39184874296188354
1765492334.6188374,27,864000000,base_link,0.33357712626457214,0.0,0.0,0.0,0.0,0.37717217206954956
1765492334.6901343,27,915000000,base_link,0.3438011705875397,0.0,0.0,0.0,0.0,0.3658892810344696
1765492334.749493,27,960000000,base_link,0.35727736353874207,0.0,0.0,0.0,0.0,0.35461702942848206
